bfid,location_cookie,size,crc,pnfs_path
CDMS154730524800008,0000_000000000_0000961,3771236643,1401956096,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/9AC73CBF-1308-E911-BC42-0025905A60B2.root
CDMS154730528200006,0000_000000000_0000962,4284562516,1764373558,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/7E74A1C9-4508-E911-BB84-20040FE9CF4C.root
CDMS154730530300001,0000_000000000_0000963,3823140433,2246971181,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/141D6761-A908-E911-AF83-0CC47A4C8F18.root
CDMS154730532100011,0000_000000000_0000964,3780676763,188957033,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/4C3FED18-6807-E911-A1F2-549F3525B9A0.root
CDMS154730533900004,0000_000000000_0000965,2693253303,988501724,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/1EA715A3-9E07-E911-AF3B-008CFA110AD0.root
CDMS154730536000005,0000_000000000_0000966,3796968759,466089589,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/5C1F5ECF-4508-E911-A7C9-A4BADB22A385.root
CDMS154730539200002,0000_000000000_0000967,3756205666,2319960264,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/EA2F0311-F807-E911-9AFF-0CC47A78A4BA.root
CDMS154730542300002,0000_000000000_0000968,3766488558,2114521328,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/D4F010FC-8508-E911-AF1F-001EC94BA16C.root
CDMS154730544700004,0000_000000000_0000969,3797680031,4254571183,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/882ECAC9-A808-E911-B7C6-0242AC130002.root
CDMS154730548000004,0000_000000000_0000970,3775798121,3111417339,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/FCFBD2E9-7508-E911-A69D-0025905B85FC.root
CDMS154730551600002,0000_000000000_0000971,3825808917,492896000,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/FC90BCB5-F808-E911-8321-549F35AD8BA2.root
CDMS154730554800002,0000_000000000_0000972,3818285116,1671761262,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/D4B5AD02-0508-E911-BBAC-0025905A60A0.root
CDMS154730557300000,0000_000000000_0000973,3759959763,1255634618,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/B25E014A-1A08-E911-A373-549F3525DB98.root
CDMS154730560900007,0000_000000000_0000974,3789032956,698474326,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/70E18E7B-7F07-E911-89DA-001C23BED6C8.root
CDMS154730564000000,0000_000000000_0000975,4268611697,2504868813,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/62EA1B78-AA07-E911-A35C-0CC47A4C8EC6.root
CDMS154730566400009,0000_000000000_0000976,2711842778,3424974702,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/3C679A3E-A408-E911-81CE-001EC94BA144.root
CDMS154730570000003,0000_000000000_0000977,3794498195,1319072908,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/240153A0-B708-E911-8EE5-001EC94BA3B6.root
CDMS154730572500000,0000_000000000_0000978,3278548633,2433576133,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/0A634CCC-4508-E911-93B7-1866DAEB5C78.root
CDMS154730575800000,0000_000000000_0000979,3801367511,1412024615,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/B290AC6A-A407-E911-AA87-0025905A6070.root
CDMS154730579100001,0000_000000000_0000980,3778644407,1322886597,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/A824D1FF-B507-E911-BD1D-0CC47A4D767A.root
CDMS154730582800000,0000_000000000_0000981,3803262287,582205239,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/622F6885-9708-E911-9613-1418774124DE.root
CDMS154730586900001,0000_000000000_0000982,3772962770,3698409442,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/BCA718E4-E807-E911-B65B-0025905A609A.root
CDMS154730588500008,0000_000000000_0000983,2710340114,2556062967,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/66E936DB-4707-E911-9CB3-B083FED179D5.root
CDMS154730591800001,0000_000000000_0000984,3762704900,2018464998,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/9EF38BF9-AE08-E911-BF2F-D4AE527EDFE4.root
CDMS154730595100000,0000_000000000_0000985,3765349826,1244961021,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/366ABA72-D107-E911-A5A5-20040FE9CF40.root
CDMS154730600000002,0000_000000000_0000986,3251082382,4183464625,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/C8AEF23A-B407-E911-8E55-0242AC130002.root
CDMS154730602800000,0000_000000000_0000987,3799303552,1627560960,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20002/2444F455-5008-E911-8C67-20040FEABE68.root
CDMS154730606000000,0000_000000000_0000988,4284865931,3559784061,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/F654ECE6-5307-E911-BBA7-14187741136B.root
CDMS154730609300001,0000_000000000_0000989,3773100903,3799799746,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/122BFBCF-6808-E911-99FC-0242AC130002.root
CDMS154730611400003,0000_000000000_0000990,2157113914,2671482,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/BAE3AB82-BE07-E911-9DDD-0CC47A4D75F6.root
CDMS154730614900003,0000_000000000_0000991,3780875482,3980534030,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/7887CCB1-DF07-E911-ABAA-20040FE9C898.root
CDMS154730618600000,0000_000000000_0000992,3831450136,4149398223,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/A0D3537C-6E08-E911-B438-008CFAFBF2CA.root
CDMS154730621200001,0000_000000000_0000993,2719023660,3678529972,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/885B1602-2A08-E911-9FCF-0025905B85CC.root
CDMS154730623000001,0000_000000000_0000994,2160439535,770327254,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/16C6C2A0-F908-E911-BBBF-549F35AC7DEE.root
CDMS154730626000000,0000_000000000_0000995,3816929604,2012666742,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/B8931240-B007-E911-859A-0CC47A4D7638.root
CDMS154730629600004,0000_000000000_0000996,4280235776,176501241,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/D2945FB7-2F08-E911-A308-A4BADB1E6794.root
CDMS154730632900000,0000_000000000_0000997,3757582323,4254568053,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/78301421-4E07-E911-987F-B083FED3EE24.root
CDMS154730635200009,0000_000000000_0000998,2696903940,571787749,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/4E800A67-8C07-E911-9AC1-0242AC130002.root
CDMS154730638600002,0000_000000000_0000999,3809816033,1260681119,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/A0C66F94-D407-E911-8BB5-1866DAEA7E28.root
CDMS154730642100003,0000_000000000_0001000,3789009112,2429624624,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/6481DC73-AA07-E911-87BF-0CC47A78A4A6.root
CDMS154730645200000,0000_000000000_0001001,3826600898,1404187529,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/82045602-B607-E911-B511-0025905A6138.root
CDMS154730648500001,0000_000000000_0001002,3174342167,160836810,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/D477B36A-9407-E911-9432-008CFA1980B8.root
CDMS154730650800001,0000_000000000_0001003,2669441862,3370440872,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/3C446776-7307-E911-BF74-509A4C84D1B1.root
CDMS154730652900008,0000_000000000_0001004,2694886672,260498566,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/EAA386AD-B308-E911-80AE-1418774118F6.root
CDMS154730656000002,0000_000000000_0001005,4292896770,1785866631,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/7250FC5C-BF07-E911-BE9A-B083FED42FE3.root
CDMS154730658300000,0000_000000000_0001006,3777465335,898969770,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/2EF0A3CD-4508-E911-9E0B-801844DEF358.root
CDMS154730660600002,0000_000000000_0001007,3832388305,3694010651,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/CAC0F12C-B907-E911-A13D-0025905A6094.root
CDMS154730662600000,0000_000000000_0001008,3759655793,4201410048,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/06F5F48D-3007-E911-B347-549F3525BF58.root
CDMS154730665600005,0000_000000000_0001009,4254435783,2187073263,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/4E33BDAA-AB07-E911-834D-1866DAEA79A4.root
CDMS154730667900006,0000_000000000_0001010,3793306230,2098294669,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/2E55DF92-3A08-E911-8556-D4AE526DDB3F.root
CDMS154730671400000,0000_000000000_0001011,3262209731,4074799129,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/021493E4-B107-E911-A450-A0369FC5E0A4.root
CDMS154730674700004,0000_000000000_0001012,4271916745,2385780967,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/E4C04E56-EB07-E911-B6FA-A0369FC5E9A4.root
CDMS154730677500001,0000_000000000_0001013,3801519479,2886699701,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/AC7F5AA5-3608-E911-A05A-B496910A01F0.root
CDMS154730680600001,0000_000000000_0001014,4287319269,814273579,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/58ECFC7D-0708-E911-A732-0025905A60A0.root
CDMS154730682700000,0000_000000000_0001015,3774363419,3606746151,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/AE3CEE9A-D007-E911-B048-0CC47A7C3612.root
CDMS154730687000000,0000_000000000_0001016,3766192866,1432933001,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/AC824A19-4E07-E911-8BCC-801844E55F34.root
CDMS154730690500001,0000_000000000_0001017,3765585770,2230612118,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/4420CD22-B907-E911-B462-0CC47A4D75F2.root
CDMS154730694100002,0000_000000000_0001018,4248233118,2852429222,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/B22E9A05-A607-E911-9C8D-B083FED42A6D.root
CDMS154730697700000,0000_000000000_0001019,3842821150,3542891306,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/22A4D49F-3B08-E911-A374-0025905AA9F0.root
CDMS154730700700006,0000_000000000_0001020,3777510725,3338836425,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/26797039-0008-E911-9B68-0025905A6126.root
CDMS154730704300002,0000_000000000_0001021,3834698783,2018619011,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/DE9FEE64-EB07-E911-A6C7-0025905A609A.root
CDMS154730724100000,0000_000000000_0001022,4291770497,1866974502,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20002/C8B3F119-7108-E911-B65E-008CFA197D38.root
CDMS154730742800000,0000_000000000_0001023,2711370540,3773128226,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/CEEAD84E-9107-E911-AFB9-008CFAF73232.root
CDMS154730745300001,0000_000000000_0001024,3810571222,1606509148,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/02D7026E-9607-E911-9F8B-0025905A608A.root
CDMS154730748000002,0000_000000000_0001025,3755086602,3128602745,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/405F6B52-7308-E911-BE52-20040FE9C898.root
CDMS154730751700000,0000_000000000_0001026,3763898333,1637232645,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/D2FFEB27-B907-E911-8090-0025905A6084.root
CDMS154730755900000,0000_000000000_0001027,3757451429,3250381622,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/862BDBCA-5607-E911-B9E8-008CFA0A5A10.root
CDMS154730758400000,0000_000000000_0001028,3236761375,394575986,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/B496A8D1-C408-E911-99F9-0025905A60B2.root
CDMS154730761500000,0000_000000000_0001029,3234840416,3661308407,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/9400CFDD-5307-E911-84E3-A0369FC5EBB0.root
CDMS154730766200003,0000_000000000_0001030,3803410663,1840283328,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/3480BDEE-B107-E911-8BFA-008CFA064788.root
CDMS154730772300000,0000_000000000_0001031,3791076726,1449764618,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/A2577D61-8408-E911-9EF0-001EC94BA16C.root
CDMS154730775800000,0000_000000000_0001032,3800486554,3101367765,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/FC0D5699-3B08-E911-ACA3-0CC47A78A468.root
CDMS154730779400001,0000_000000000_0001033,3761198032,1760888432,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/187B5B9E-D007-E911-B3E1-0CC47A745298.root
CDMS154730781700004,0000_000000000_0001034,2165567081,58884437,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/08D81031-EF08-E911-8EFB-549F35AF4524.root
CDMS154730784900003,0000_000000000_0001035,3219432435,2571834048,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/484B8100-5D07-E911-ADB8-20040FE9CF50.root
CDMS154730787800004,0000_000000000_0001036,2697230581,2326823745,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/7CEA1F8A-BF08-E911-8ABA-549F35AF44E3.root
