bfid,location_cookie,size,crc,pnfs_path
CDMS154726475000001,0000_000000000_0000397,3792339299,1051420904,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/38D88F77-8608-E911-A778-0025905A48BC.root
CDMS154726480400001,0000_000000000_0000398,4274708827,2285926961,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/D29C2079-1D08-E911-A30A-0025905B8582.root
CDMS154726483200002,0000_000000000_0000399,4273285037,1648482901,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/523E613B-C108-E911-83D3-EC0D9A0B3290.root
CDMS154726485900000,0000_000000000_0000400,3772723671,913419588,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/D2EF3D80-9108-E911-8A33-0242AC130002.root
CDMS154726489200000,0000_000000000_0000401,3768353330,1049651752,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/54076633-9607-E911-9ED9-001EC94BA3B1.root
CDMS154726493400009,0000_000000000_0000402,3771668900,790515151,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/74711F0C-3907-E911-A51A-0242AC130002.root
CDMS154726498200001,0000_000000000_0000403,3771366868,1126665225,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/00C05EDA-9B07-E911-8E93-D4AE52651CDE.root
CDMS154726503000000,0000_000000000_0000404,3257140787,4113476191,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/288ED62E-DD08-E911-A0BB-001E67A400F0.root
CDMS154726507000003,0000_000000000_0000405,3810033733,1052724530,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/3C40CB82-4708-E911-9FFD-0CC47A4D7634.root
CDMS154726510300000,0000_000000000_0000406,2687969455,125753984,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/8C1190FC-1309-E911-81C9-7CD30AD0A354.root
CDMS154726514200002,0000_000000000_0000407,3795050748,1638070034,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/509849B5-7008-E911-9101-A4BF01025C02.root
CDMS154726517000000,0000_000000000_0000408,4283577266,2082189111,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/DC2E3A84-0C08-E911-BEE4-801844DEF380.root
CDMS154726520900000,0000_000000000_0000409,3775888926,2552395969,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/70BA0803-E607-E911-A7EC-0242AC130002.root
CDMS154726524500007,0000_000000000_0000410,3768850008,340398828,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80001/5CB2D682-E008-E911-AD6B-A4BF0102A5F4.root
CDMS154726527400000,0000_000000000_0000411,3815475471,1585832203,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/4E0A33CA-6707-E911-8F02-B4969109FA2C.root
CDMS154726530800000,0000_000000000_0000412,3800496589,3166204519,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/BE5A8C44-FB07-E911-8F28-0242AC130002.root
CDMS154726534400002,0000_000000000_0000413,3782239148,1696549048,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/96A16373-9007-E911-8E73-008CFA0A5ABC.root
CDMS154726538100001,0000_000000000_0000414,3117266091,1014006048,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/2C22154C-D206-E911-AD5C-A4BF0101DDD7.root
CDMS154726543000000,0000_000000000_0000415,4134890088,1165056747,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/2A0C3F09-C508-E911-A3C9-EC0D9A0B32E0.root
CDMS154726547000001,0000_000000000_0000416,3773284964,1263870248,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/84406DD9-0C07-E911-9546-20040FE8E7B4.root
CDMS154726551400000,0000_000000000_0000417,3814028932,2366928934,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/B21662AE-8407-E911-8C47-008CFA0647E0.root
CDMS154726554500000,0000_000000000_0000418,2148364804,3285656888,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/3CA9132B-2008-E911-9546-001E67A404B0.root
CDMS154726561000002,0000_000000000_0000419,4285378780,152256881,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/10FF24C5-F507-E911-B85E-0CC47A4C8EE8.root
CDMS154726568900007,0000_000000000_0000420,3773184124,2816585259,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/E275EA76-6208-E911-A418-001E67DDD0AA.root
CDMS154726583400000,0000_000000000_0000421,3774410536,2545984392,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/FA30B32A-6308-E911-9548-A4BF0126D616.root
CDMS154726593200001,0000_000000000_0000422,2203382862,3955194905,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/3610A0F2-E307-E911-9F1E-B4969109FDFC.root
CDMS154726595800000,0000_000000000_0000423,2153703588,4013200897,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/8C8158F2-FA07-E911-89A1-008CFA1983E0.root
CDMS154726600100006,0000_000000000_0000424,4287257498,1906036748,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80001/4C05F83B-D708-E911-851B-A0369FC5E050.root
CDMS154726603500001,0000_000000000_0000425,3753908587,2286016294,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/8E678127-AB07-E911-A773-0242AC130002.root
CDMS154726605300001,0000_000000000_0000426,2160441210,1030872890,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/AEA490D2-0F09-E911-AFBD-7CD30AD09B14.root
CDMS154726611200009,0000_000000000_0000427,3752879623,1703671247,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/8E265841-2D08-E911-96F3-001E67DFF735.root
CDMS154726613800001,0000_000000000_0000428,2151121362,3418404540,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/6A4F35CB-7008-E911-8D49-0242AC130002.root
CDMS154726617900002,0000_000000000_0000429,3756877413,299139544,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/BA5D322A-C508-E911-AE7F-0CC47A4C8EBA.root
CDMS154726622100003,0000_000000000_0000430,3261889435,2729998390,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/F87D3301-2108-E911-886E-A4BF01013F8D.root
CDMS154726625300001,0000_000000000_0000431,3796996227,185981512,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/DCC3E764-EE07-E911-AB18-D067E5F914D3.root
CDMS154726628400009,0000_000000000_0000432,4159173422,2910986040,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/24EF61C2-5208-E911-9B85-801844DEDF08.root
CDMS154726630500002,0000_000000000_0000433,2515131694,553780683,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/0E1179B3-C008-E911-A2D6-A4BF01025766.root
CDMS154726633300004,0000_000000000_0000434,3769355344,3974459610,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/28889F76-E108-E911-BDE9-001E67DFFF5F.root
CDMS154726636800000,0000_000000000_0000435,4287712132,4171212620,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/54D0FE4C-5C07-E911-970D-A0369F7FE960.root
CDMS154726638700001,0000_000000000_0000436,3779441605,795630334,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/36BBE923-8108-E911-9D30-0242AC130002.root
CDMS154726642400000,0000_000000000_0000437,3776798618,1924018894,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/1A3ADA20-EB07-E911-B49B-0242AC130002.root
CDMS154726645500003,0000_000000000_0000438,4263684158,3697539947,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/FCCF9C8A-A107-E911-A82C-1418774126FB.root
CDMS154726648900008,0000_000000000_0000439,3790629773,3819771850,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/920B999D-DD08-E911-B6D2-001E67A3EC00.root
CDMS154726652200007,0000_000000000_0000440,3763825090,1555869881,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/A8F640F8-5307-E911-A6FC-001E67A3F3DF.root
CDMS154726654500002,0000_000000000_0000441,3259596988,3067708354,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/106026BA-1509-E911-A028-008CFAF35994.root
CDMS154726658200003,0000_000000000_0000442,3841260821,2550895038,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/B4C1654E-0108-E911-B6BC-0242AC130002.root
CDMS154726661900002,0000_000000000_0000443,3796281145,3873163302,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/DA3F8E5E-0B08-E911-961A-0242AC130002.root
CDMS154726666500000,0000_000000000_0000444,3771065176,2743539573,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/608EED35-B007-E911-AD6D-A0369FD8FDB0.root
CDMS154726670800000,0000_000000000_0000445,4278184205,1938916582,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/10A8E27B-5A08-E911-ABA8-90B11C094A7E.root
CDMS154726673900000,0000_000000000_0000446,3767355975,3997802689,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/047EBC20-6C08-E911-9A85-A4BF01025C02.root
CDMS154726677900000,0000_000000000_0000447,3767670684,197092134,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/EA61D7D3-6F08-E911-A3A5-008CFA197D98.root
CDMS154726680600001,0000_000000000_0000448,3847378182,4013802758,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/E2B44C5F-CE08-E911-BAE8-0CC47A7C35F4.root
CDMS154726683100001,0000_000000000_0000449,3788030842,395215534,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/D0188F08-3708-E911-B174-801844E561F8.root
CDMS154726685800001,0000_000000000_0000450,4270172667,913180687,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/C2A24257-7307-E911-AE65-0242AC130002.root
CDMS154726687800003,0000_000000000_0000451,2704004772,3636349714,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/5C932AA8-B308-E911-B5F3-0242AC130002.root
CDMS154726690500004,0000_000000000_0000452,4259589080,1048870974,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/D4DD35A9-4E08-E911-B1F3-0242AC130002.root
CDMS154726692800007,0000_000000000_0000453,2162620926,361710120,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/0498C22D-F907-E911-894E-0242AC130002.root
CDMS154726695500000,0000_000000000_0000454,3783790091,34855697,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/9E041F86-1508-E911-82CA-0025905A611C.root
CDMS154726699500000,0000_000000000_0000455,3801879132,3633733125,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/0AFE61B4-8F07-E911-8333-0CC47A7C3404.root
CDMS154726702400001,0000_000000000_0000456,3261443713,1251696776,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/60FFFD0B-F407-E911-8652-0242AC130002.root
CDMS154726706900001,0000_000000000_0000457,3780374985,3776387459,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/882FD234-8508-E911-819D-003048FFD722.root
CDMS154726709900001,0000_000000000_0000458,3766033915,3230497272,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/948A7ED5-F808-E911-B606-001E67A3EC2D.root
CDMS154726712700001,0000_000000000_0000459,2672408720,1473706092,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/A06FA49F-DB08-E911-BFA0-001E67A3EC00.root
CDMS154726716100000,0000_000000000_0000460,3764162977,3302975260,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/8A434878-5C07-E911-995A-20040FE94288.root
CDMS154726719300000,0000_000000000_0000461,3781319621,1000219594,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20002/5AFE01E3-EC08-E911-9B4D-001E67D89532.root
CDMS154726722500000,0000_000000000_0000462,3797082278,3893946762,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/14E2448B-5A08-E911-B541-001E67E69E05.root
CDMS154726726800001,0000_000000000_0000463,3830349143,2327597761,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/3C8A9A29-6408-E911-8624-0242AC130002.root
CDMS154726732200000,0000_000000000_0000464,4274897197,3185702550,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/6AEC9F43-5F08-E911-9058-0CC47A745282.root
CDMS154726736500000,0000_000000000_0000465,4288691038,2524100840,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/64C359DE-2008-E911-83A0-0025905A60B8.root
CDMS154726739200000,0000_000000000_0000466,3789276360,360475576,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/027966E6-4408-E911-A90C-0CC47A4D76AC.root
CDMS154726742900005,0000_000000000_0000467,3778228809,1618640817,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/980A02CB-3E07-E911-AFB7-141877411E9A.root
CDMS154726745800007,0000_000000000_0000468,2739047177,3605848739,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/DA4A244B-C407-E911-A036-0242AC130002.root
CDMS154726750200003,0000_000000000_0000469,3772614824,2865057105,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/E211B407-7707-E911-84E5-B4969109F230.root
CDMS154726754200002,0000_000000000_0000470,4277283801,749698684,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/F4B242BA-CD07-E911-92BA-0242AC130002.root
CDMS154726757800000,0000_000000000_0000471,3760613374,2160499077,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/38CCFC47-F008-E911-B590-0CC47A78A408.root
CDMS154726762100000,0000_000000000_0000472,3233667517,3951408475,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/FA6619E7-C907-E911-BBCF-A4BF010256DF.root
